index,tx_timestamp_ms,rx_timestamp_ms,delay_ms,tx_x,tx_y,tx_z,rx_x,rx_y,rx_z
165,21736.9,22299.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
166,21737.9,22300.8,562.869,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
167,21738.9,22301.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
168,21739.9,22302.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
169,21740.9,22303.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
170,21741.9,22304.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
171,21742.9,22305.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
172,21743.9,22306.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
173,21744.9,22307.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
174,21745.9,22308.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
175,21746.9,22309.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
176,21747.9,22310.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
177,21748.9,22311.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
178,21749.9,22312.8,562.866,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
179,21750.9,22313.8,562.867,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
180,21751.9,22314.8,562.867,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
181,21752.9,22315.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
182,21753.9,22316.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
183,21754.9,22317.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
184,21755.9,22318.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
185,21756.9,22319.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
186,21757.9,22320.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
187,21758.9,22321.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
188,21759.9,22322.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
189,21760.9,22323.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
190,21761.9,22324.8,562.868,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
191,21762.9,22325.8,562.866,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
192,21763.9,22326.8,562.865,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
193,21764.9,22327.8,562.861,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
194,21765.9,22328.8,562.862,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
195,21766.9,22329.8,562.86,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
196,21767.9,22330.8,562.863,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
197,21768.9,22331.8,562.863,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
198,21769.9,22332.8,562.863,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
199,21770.9,22333.8,562.864,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
200,21771.9,22334.8,562.864,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
201,21772.9,22335.8,562.864,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
202,21773.9,22336.8,562.864,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
203,21774.9,22337.8,562.864,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
204,21775.9,22338.8,562.864,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
205,21776.9,22339.8,562.864,-0.0196795,-0.00220095,-0.0154085,-0.0256383,-0.000784747,-0.0159988
206,21777.9,22340.8,562.867,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
207,21778.9,22341.8,562.867,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
208,21779.9,22342.8,562.867,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
209,21780.9,22343.8,562.866,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
210,21781.9,22344.8,562.864,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
211,21782.9,22345.8,562.862,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
212,21783.9,22346.8,562.864,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
213,21784.9,22347.8,562.864,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
214,21785.9,22348.8,562.864,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
215,21786.9,22349.8,562.867,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
216,21787.9,22350.8,562.893,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
217,21788.9,22351.8,562.893,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
218,21789.9,22352.8,562.893,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
219,21790.9,22353.8,562.893,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
220,21791.9,22354.8,562.893,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
221,21792.9,22355.8,562.893,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
222,21793.9,22356.8,562.893,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
223,21794.9,22357.8,562.893,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
224,21795.9,22358.8,562.892,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
225,21796.9,22359.8,562.89,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
226,21797.9,22360.8,562.889,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
227,21798.9,22361.8,562.888,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
228,21799.9,22362.8,562.888,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
229,21800.9,22363.8,562.888,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
230,21801.9,22364.8,562.888,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
231,21802.9,22365.8,562.888,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
232,21803.9,22366.8,562.888,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
233,21804.9,22367.8,562.889,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
234,21805.9,22368.8,562.889,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
235,21806.9,22369.8,562.889,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
236,21807.9,22370.8,562.889,-0.0197303,-0.0022002,-0.0154276,-0.0256383,-0.000784747,-0.0159988
